"BehaviorSpace results (NetLogo 6.0.4)"
"straight-run-trial.nlogo"
"general experiment template"
"01/01/2019 15:32:11:352 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio"
"2688","268","4742","-3.967","-3.967","0.155"
"2689","268","4730","-6.130000000000001","-6.130000000000001","0.12"
"2690","268","4709","-4.409","-4.409","0.06"
"2691","269","15000","-14.725","-14.725","0.055"
"2692","269","4740","-7.565","-7.565","0.035"
"2693","269","4761","-4.311","-4.311","0.09"
"2694","269","14210","-14.135000000000002","-14.135000000000002","0.015"
"2696","269","4778","-4.702999999999999","-4.702999999999999","0.015"
"2695","269","10830","-9.23","-9.23","0.32"
"2697","269","6971","-5.996","-5.996","0.195"
"2701","270","15000","-14.225","-14.225","0.155"
"2698","269","4725","-2.8749999999999996","-2.8749999999999996","0.37"
"2702","270","15000","-13.125","-13.125","0.375"
"2699","269","4755","-4.68","-4.68","0.015"
"2700","269","4727","-4.102","-4.102","0.125"
"2703","270","15000","-14.7","-14.7","0.06"
"2704","270","4724","-4.6240000000000006","-4.6240000000000006","0.02"
"2705","270","15000","-14","-14","0.2"
"2706","270","4769","-4.769","-4.769","0"
"2707","270","4775","-4.2250000000000005","-4.2250000000000005","0.11"
"2708","270","8600","-8.375","-8.375","0.045"
"2709","270","15000","-14.325","-14.325","0.135"
"2710","270","4754","-3.5039999999999996","-3.5039999999999996","0.25"
"2712","271","4748","-4.573","-4.573","0.035"
"2711","271","4766","-3.091","-3.091","0.335"
"2713","271","4732","-4.607","-4.607","0.025"
"2715","271","4720","-4.27","-4.27","0.09"
"2714","271","15000","-17.075","-17.075","0.185"
"2716","271","4742","-4.242","-4.242","0.1"
"2717","271","4737","-4.687","-4.687","0.01"
"2718","271","4734","-3.409","-3.409","0.265"
"2720","271","4729","-3.654","-3.654","0.215"
"2719","271","11291","-10.016","-10.016","0.255"
"2721","272","4758","-3.408","-3.408","0.27"
"2722","272","4719","-4.519","-4.519","0.04"
"2723","272","4771","-4.146","-4.146","0.125"
"2724","272","10363","-9.463","-9.463","0.18"
"2725","272","15000","-14.95","-14.95","0.01"
"2726","272","4738","-4.513000000000001","-4.513000000000001","0.045"
"2727","272","15000","-14.55","-14.55","0.09"
"2728","272","15000","-14.4","-14.4","0.12"
"2729","272","15000","-13.575","-13.575","0.285"
"2730","272","4731","-4.531","-4.531","0.04"
"2731","273","9075","-8.274999999999999","-8.274999999999999","0.16"
"2732","273","4755","-3.83","-3.83","0.185"
"2733","273","4747","-3.522","-3.522","0.245"
"2734","273","15000","-14.8","-14.8","0.04"
"2739","273","15000","-14.75","-14.75","0.05"
"2735","273","4732","-2.982","-2.982","0.35"
"2736","273","13444","-13.444","-13.444","0"
"2737","273","4745","-3.77","-3.77","0.195"
"2738","273","4745","-3.2700000000000005","-3.2700000000000005","0.295"
"2740","273","15000","-16.775","-16.775","0.045"
"2741","274","4757","-4.707","-4.707","0.01"
"2742","274","4772","-4.472","-4.472","0.06"
"2747","274","15000","-13.525","-13.525","0.295"
"2743","274","4756","-7.656000000000001","-7.656000000000001","0.02"
"2744","274","4756","-4.006","-4.006","0.15"
"2745","274","4777","-4.727","-4.727","0.01"
"2746","274","4781","-4.4559999999999995","-4.4559999999999995","0.065"
"2748","274","4772","-3.2220000000000004","-3.2220000000000004","0.31"
"2749","274","4743","-3.543","-3.543","0.24"
"2755","275","15000","-14.8","-14.8","0.04"
"2750","274","4772","-3.822","-3.822","0.19"
"2752","275","4745","-4.17","-4.17","0.115"
"2751","275","15000","-14.45","-14.45","0.11"
"2753","275","4737","-4.0120000000000005","-4.0120000000000005","0.145"
"2754","275","10828","-10.402999999999999","-10.402999999999999","0.085"
"2756","275","15000","-13.525","-13.525","0.295"
"2761","276","15000","-14.825","-14.825","0.035"
"2764","276","15000","-14.925","-14.925","0.015"
"2757","275","4765","-4.239999999999999","-4.239999999999999","0.105"
"2758","275","4731","-4.156","-4.156","0.115"
"2759","275","4734","-3.234","-3.234","0.3"
"2760","275","4763","-4.7379999999999995","-4.7379999999999995","0.005"
"2762","276","15000","-14.775","-14.775","0.045"
"2763","276","15000","-15","-15","0"
"2769","276","15000","-14.225","-14.225","0.155"
"2765","276","4712","-4.637","-4.637","0.015"
"2770","276","15000","-13.5","-13.5","0.3"
"2766","276","4751","-4.226","-4.226","0.105"
"2767","276","4723","-4.423","-4.423","0.06"
"2768","276","15000","-14.825","-14.825","0.035"
"2771","277","4740","-2.8150000000000004","-2.8150000000000004","0.385"
"2772","277","4789","-4.689","-4.689","0.02"
"2773","277","4759","-4.634","-4.634","0.025"
"2774","277","4754","-4.129","-4.129","0.125"
"2775","277","4745","-3.745","-3.745","0.2"
"2776","277","15000","-14.875","-14.875","0.025"
"2777","277","8961","-8.536","-8.536","0.085"
"2778","277","15000","-14.875","-14.875","0.025"
"2779","277","4704","-4.404","-4.404","0.06"
"2780","277","4727","-5.377000000000001","-5.377000000000001","0.27"
"2781","278","4772","-4.597","-4.597","0.035"
"2782","278","4750","-6.45","-6.45","0.06"
"2783","278","4721","-4.621","-4.621","0.02"
"2784","278","4730","-3.3550000000000004","-3.3550000000000004","0.275"
"2788","278","15000","-13.8","-13.8","0.24"
"2785","278","4736","-4.561","-4.561","0.035"
"2786","278","5107","-4.782","-4.782","0.065"
"2787","278","4799","-3.7740000000000005","-3.7740000000000005","0.205"
"2792","279","15000","-13.825","-13.825","0.235"
"2789","278","4746","-3.2960000000000003","-3.2960000000000003","0.29"
"2790","278","4736","-4.710999999999999","-4.710999999999999","0.005"
"2791","279","4739","-4.564","-4.564","0.035"
"2794","279","4751","-3.2010000000000005","-3.2010000000000005","0.31"
"2793","279","15000","-14.575","-14.575","0.085"
"2795","279","4751","-4.226","-4.226","0.105"
"2796","279","15000","-14.975","-14.975","0.005"
"2797","279","4782","-4.457","-4.457","0.065"
"2798","279","4745","-4.32","-4.32","0.085"
"2799","279","4762","-4.087","-4.087","0.135"
"2800","279","10600","-10.225","-10.225","0.075"
"2801","280","4715","-3.59","-3.59","0.225"
"2802","280","9773","-9.273","-9.273","0.1"
"2803","280","15000","-14.85","-14.85","0.03"
"2807","280","15000","-13.975","-13.975","0.205"
"2804","280","4728","-4.303","-4.303","0.085"
"2808","280","15000","-16.6","-16.6","0.08"
"2809","280","15000","-14.7","-14.7","0.06"
"2805","280","4771","-4.321","-4.321","0.09"
"2806","280","4718","-4.568","-4.568","0.03"
"2810","280","4753","-4.578","-4.578","0.035"
"2816","281","15000","-13.775","-13.775","0.245"
"2811","281","4759","-3.5840000000000005","-3.5840000000000005","0.235"
"2812","281","4747","-4.647","-4.647","0.02"
"2813","281","4736","-4.411","-4.411","0.065"
"2814","281","8275","-7.5","-7.5","0.155"
"2815","281","4726","-3.926","-3.926","0.16"
"2818","281","15000","-14.5","-14.5","0.1"
"2817","281","4800","-3.3499999999999996","-3.3499999999999996","0.29"
"2820","281","4734","-4.334","-4.334","0.08"
"2819","281","11039","-9.639","-9.639","0.28"
"2825","282","15000","-14.725","-14.725","0.055"
"2821","282","15000","-14.975","-14.975","0.005"
"2822","282","4769","-4.769","-4.769","0"
"2823","282","4714","-3.6640000000000006","-3.6640000000000006","0.21"
"2824","282","15000","-13","-13","0.4"
"2826","282","4749","-4.473999999999999","-4.473999999999999","0.055"
"2828","282","15000","-14.35","-14.35","0.13"
"2827","282","4762","-3.8119999999999994","-3.8119999999999994","0.19"
"2829","282","4732","-3.2070000000000003","-3.2070000000000003","0.305"
"2830","282","4741","-4.590999999999999","-4.590999999999999","0.03"
"2831","283","4767","-6.617","-6.617","0.03"
"2832","283","15000","-14.325","-14.325","0.135"
"2833","283","4746","-4.696000000000001","-4.696000000000001","0.01"
"2834","283","15000","-14.5","-14.5","0.1"
"2835","283","15000","-13.725","-13.725","0.255"
"2836","283","4762","-4.311999999999999","-4.311999999999999","0.09"
"2837","283","4753","-4.753","-4.753","0"
"2839","283","4763","-4.538","-4.538","0.045"
"2838","283","15000","-13.175","-13.175","0.365"
"2840","283","4734","-4.284","-4.284","0.09"
"2841","284","4743","-3.343","-3.343","0.28"
"2844","284","15000","-14.9","-14.9","0.02"
"2842","284","4772","-3.422","-3.422","0.27"
"2843","284","4787","-4.437","-4.437","0.07"
"2845","284","4719","-4.494000000000001","-4.494000000000001","0.045"
"2846","284","4754","-3.603999999999999","-3.603999999999999","0.23"
"2847","284","4759","-4.509","-4.509","0.05"
"2848","284","11335","-10.985000000000001","-10.985000000000001","0.07"
"2849","284","4747","-2.997","-2.997","0.35"
"2850","284","4736","-3.461","-3.461","0.255"
"2851","285","4756","-4.606","-4.606","0.03"
"2852","285","4757","-4.1819999999999995","-4.1819999999999995","0.115"
"2856","285","15000","-14.375","-14.375","0.125"
"2858","285","15000","-14.975","-14.975","0.005"
"2857","285","15000","-13.95","-13.95","0.21"
"2853","285","15000","-14.225","-14.225","0.155"
"2854","285","4726","-4.701","-4.701","0.005"
"2855","285","15000","-14.75","-14.75","0.05"
"2862","286","15000","-14.225","-14.225","0.155"
"2860","285","4753","-4.678","-4.678","0.015"
"2859","285","15000","-14.775","-14.775","0.045"
"2861","286","4736","-3.6609999999999996","-3.6609999999999996","0.215"
"2863","286","4712","-4.061999999999999","-4.061999999999999","0.13"
"2864","286","15000","-14.9","-14.9","0.02"
"2865","286","4724","-4.649","-4.649","0.015"
"2866","286","4771","-4.571","-4.571","0.04"
"2870","286","15000","-13.75","-13.75","0.25"
"2867","286","4748","-3.123","-3.123","0.325"
"2868","286","4747","-4.622","-4.622","0.025"
"2869","286","15000","-14.375","-14.375","0.125"
"2872","287","15000","-14.85","-14.85","0.03"
"2873","287","15000","-14.5","-14.5","0.1"
"2871","287","4741","-4.516","-4.516","0.045"
"2878","287","15000","-13.8","-13.8","0.24"
"2879","287","15000","-13.975","-13.975","0.205"
"2874","287","4765","-4.739999999999999","-4.739999999999999","0.005"
"2875","287","4741","-3.9159999999999995","-3.9159999999999995","0.165"
"2876","287","4776","-4.401","-4.401","0.075"
"2877","287","4717","-4.691999999999999","-4.691999999999999","0.005"
"2880","287","4753","-4.603","-4.603","0.03"
"2881","288","15000","-14","-14","0.2"
"2882","288","4737","-4.612","-4.612","0.025"
"2883","288","15000","-14.2","-14.2","0.16"
"2884","288","15000","-14.825","-14.825","0.035"
"2885","288","15000","-14.825","-14.825","0.035"
"2886","288","4743","-4.518000000000001","-4.518000000000001","0.045"
"2887","288","4858","-4.832999999999999","-4.832999999999999","0.005"
"2890","288","15000","-17.725","-17.725","0.055"
"2888","288","4732","-3.9570000000000003","-3.9570000000000003","0.155"
"2892","289","15000","-13.3","-13.3","0.34"
"2889","288","4761","-4.5360000000000005","-4.5360000000000005","0.045"
"2891","289","4719","-3.494","-3.494","0.245"
"2894","289","4768","-4.643","-4.643","0.025"
"2893","289","11846","-10.396","-10.396","0.29"
"2895","289","4752","-4.527","-4.527","0.045"
"2896","289","7583","-7.008","-7.008","0.115"
"2897","289","4769","-4.719","-4.719","0.01"
"2898","289","4755","-4.33","-4.33","0.085"
"2901","290","15000","-14.475","-14.475","0.105"
"2899","289","15000","-14.175","-14.175","0.165"
"2900","289","15000","-14.675","-14.675","0.065"
"2903","290","4780","-3.0050000000000003","-3.0050000000000003","0.355"
"2902","290","12075","-12.024999999999999","-12.024999999999999","0.01"
"2904","290","4727","-3.9270000000000005","-3.9270000000000005","0.16"
"2905","290","4767","-4.117","-4.117","0.13"
"2906","290","4691","-4.341","-4.341","0.07"
"2907","290","4729","-3.779","-3.779","0.19"
"2908","290","15000","-13.3","-13.3","0.34"
"2909","290","4757","-4.707","-4.707","0.01"
"2910","290","4761","-3.6109999999999998","-3.6109999999999998","0.23"
"2911","291","4736","-4.111","-4.111","0.125"
"2915","291","15000","-14.05","-14.05","0.19"
"2912","291","4739","-3.5389999999999997","-3.5389999999999997","0.24"
"2913","291","15000","-13.65","-13.65","0.27"
"2917","291","15000","-14.5","-14.5","0.1"
"2914","291","4737","-3.162","-3.162","0.315"
"2916","291","12441","-12.266","-12.266","0.035"
"2922","292","15000","-13.65","-13.65","0.27"
"2918","291","4782","-4.357","-4.357","0.085"
"2919","291","4729","-4.154","-4.154","0.115"
"2920","291","15000","-14.775","-14.775","0.045"
"2921","292","4736","-2.7359999999999998","-2.7359999999999998","0.4"
"2924","292","4726","-4.601","-4.601","0.025"
"2923","292","15000","-14.875","-14.875","0.025"
"2928","292","15000","-13.95","-13.95","0.21"
"2925","292","4798","-4.073","-4.073","0.145"
"2926","292","15000","-14.375","-14.375","0.125"
"2931","293","15000","-13.5","-13.5","0.3"
"2927","292","4743","-4.5680000000000005","-4.5680000000000005","0.035"
"2929","292","4753","-3.903","-3.903","0.17"
"2930","292","4743","-7.3180000000000005","-7.3180000000000005","0.085"
"2932","293","7528","-6.603","-6.603","0.185"
"2935","293","15000","-14.15","-14.15","0.17"
"2936","293","15000","-14.05","-14.05","0.19"
"2933","293","4758","-4.133","-4.133","0.125"
"2934","293","15000","-14.85","-14.85","0.03"
"2940","293","15000","-13.975","-13.975","0.205"
"2937","293","4734","-4.234","-4.234","0.1"
"2938","293","15000","-14.8","-14.8","0.04"
"2939","293","4724","-4.6240000000000006","-4.6240000000000006","0.02"
"2942","294","4833","-4.833","-4.833","0"
"2941","294","15000","-14.525","-14.525","0.095"
"2943","294","4753","-3.753","-3.753","0.2"
"2944","294","4772","-3.197","-3.197","0.315"
"2945","294","14214","-13.814","-13.814","0.08"
"2946","294","4749","-3.824","-3.824","0.185"
"2947","294","4744","-4.319","-4.319","0.085"
"2951","295","15000","-13.325","-13.325","0.335"
"2948","294","4704","-4.254","-4.254","0.09"
"2949","294","4723","-4.273","-4.273","0.09"
"2950","294","4737","-3.6870000000000003","-3.6870000000000003","0.21"
"2952","295","4733","-3.933","-3.933","0.16"
"2953","295","4785","-4.5600000000000005","-4.5600000000000005","0.045"
"2958","295","15000","-14.625","-14.625","0.075"
"2954","295","15000","-14.45","-14.45","0.11"
"2955","295","4782","-4.257","-4.257","0.105"
"2956","295","15000","-14.85","-14.85","0.03"
"2957","295","15000","-17.175","-17.175","0.165"
"2959","295","11587","-13.862","-13.862","0.145"
"2960","295","4703","-4.253","-4.253","0.09"
"2965","296","15000","-14.675","-14.675","0.065"
"2962","296","4763","-5.688","-5.688","0.015"
"2961","296","11050","-10.075000000000001","-10.075000000000001","0.195"
"2967","296","15000","-14.1","-14.1","0.18"
"2963","296","4761","-4.361","-4.361","0.08"
"2964","296","4749","-6.723999999999999","-6.723999999999999","0.005"
"2966","296","4751","-3.4510000000000005","-3.4510000000000005","0.26"
"2969","296","15000","-13.475","-13.475","0.305"
"2968","296","4791","-3.2410000000000005","-3.2410000000000005","0.31"
"2975","297","15000","-13.3","-13.3","0.34"
"2970","296","15000","-14.675","-14.675","0.065"
"2971","297","14328","-14.328","-14.328","0.2"
"2972","297","4757","-4.457","-4.457","0.06"
"2974","297","4774","-4.499","-4.499","0.055"
"2973","297","15000","-14.125","-14.125","0.175"
"2976","297","15000","-14.325","-14.325","0.135"
"2981","298","15000","-13.325","-13.325","0.335"
"2977","297","7322","-7.222","-7.222","0.02"
"2978","297","4731","-4.106","-4.106","0.125"
"2979","297","4756","-4.031000000000001","-4.031000000000001","0.145"
"2980","297","4756","-4.481","-4.481","0.055"
"2982","298","4732","-4.532","-4.532","0.04"
"2983","298","4758","-4.658","-4.658","0.02"
"2986","298","15000","-13.325","-13.325","0.335"
"2984","298","6811","-6.686","-6.686","0.025"
"2988","298","15000","-14.525","-14.525","0.095"
"2985","298","4759","-4.5840000000000005","-4.5840000000000005","0.035"
"2990","298","15000","-13.6","-13.6","0.28"
"2987","298","7205","-6.93","-6.93","0.055"
"2989","298","15000","-14.925","-14.925","0.015"
"2991","299","4756","-4.556","-4.556","0.04"
"2996","299","15000","-14.175","-14.175","0.165"
"2992","299","4708","-3.058","-3.058","0.33"
"2993","299","4724","-3.999","-3.999","0.145"
"2997","299","15000","-13.15","-13.15","0.37"
"2994","299","4730","-4.680000000000001","-4.680000000000001","0.01"
"2995","299","4972","-4.972","-4.972","0"
"2998","299","4780","-4.005","-4.005","0.155"
"2999","299","4754","-4.704","-4.704","0.01"
"3000","299","4735","-4.785","-4.785","0.19"
