"BehaviorSpace results (NetLogo 6.0.4)"
"straight-run-trial.nlogo"
"baseline1"
"01/03/2019 08:41:31:731 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts"
"883","88","10174","-7.9239999999999995","-17.63697957668046","0.45","0","1945.9723574955276","90"
"888","88","15000","-14.7","-22.657785295326548","0.06","0","3414.2624216108493","12"
"885","88","15000","-14.1","-95.9924275573159","0.18","0","4344.553268059222","36"
"890","88","15000","-14.55","-22.99420937015531","0.09","0","3762.0608914072886","18"
"886","88","15000","-13.95","-27.605311715088227","0.21","0","2440.2306962883135","42"
"887","88","7227","-6.877000000000001","-17.101506095700337","0.07","0","2283.847172510022","14"
"889","88","13049","-11.949","-17.21602393606632","0.22","0","3036.994383021979","44"
"891","89","3071","1.254","-9.798775556770257","0.865","0","1522.9890002238244","173"
"892","89","3026","0.6740000000000004","-16.481466513063552","0.74","0","1982.0758867760173","148"
"893","89","3058","1.5670000000000002","-8.536842364490699","0.925","0","945.8221667610624","185"
"894","89","3062","1.6880000000000002","-9.044269227180381","0.95","0","1274.4612952554116","190"
"895","89","3066","0.9590000000000005","-13.365536967875514","0.805","0","1249.3729035676838","161"
"897","89","3051","1.7489999999999997","-11.57657532374009","0.96","0","1026.5488204864064","192"
"896","89","3083","-0.3330000000000002","-26.243604458494794","0.55","0","1780.879094434728","110"
"901","90","15000","-14.375","-25.338791137158168","0.125","0","3920.856168763364","25"
"898","89","3043","1.3069999999999995","-6.560824704427712","0.87","0","797.1650936715907","174"
"899","89","3030","1.645000000000001","-9.544936526768646","0.935","0","2067.672427458538","187"
"900","89","3058","-0.20800000000000018","-22.227663657893466","0.57","0","1900.3681764995017","114"
"902","90","7352","-6.227","-14.446338462832763","0.225","0","2427.4453666869535","45"
"907","90","15000","-12.625","-19.61198087420857","0.475","0","2952.2021197598915","95"
"905","90","15000","-14.075","-21.85052554572323","0.185","0","4222.985010371084","37"
"903","90","15000","-11.4","-19.17173484748496","0.72","0","3886.01091392934","144"
"904","90","15000","-11.225","-17.89717244067085","0.755","0","3294.57549940973","151"
"909","90","15000","-14.3","-23.942736200407968","0.14","0","3407.9509550561643","28"
"906","90","13443","-9.868","-20.950375490552375","0.715","0","4049.3443254810495","143"
"908","90","11750","-8","-16.263894068726415","0.75","0","2096.1264275903814","150"
"910","90","7326","-4.326","-27.44544479860488","0.6","0","2304.6652126035156","120"
"911","91","2614","0.2610000000000001","-4.640932271044186","0.575","0","2657.931813224989","115"
"912","91","2610","1.4400000000000008","-1.1804497774261082","0.81","0","1482.6518793424116","162"
"914","91","2592","0.23299999999999965","-5.909210348819343","0.565","0","1168.4640396911268","113"
"913","91","2590","-0.7149999999999999","-6.778043580464588","0.375","0","468.2036856776975","75"
"915","91","2624","-0.974","-11.083595212682622","0.33","0","1320.9139460770693","66"
"916","91","2594","1.1310000000000002","-0.9164409386924697","0.745","0","488.38729563761217","149"
"917","91","2641","-0.3660000000000001","-6.751314314906741","0.455","0","1267.9392027694346","91"
"918","91","2611","-0.5110000000000001","-8.83540062061238","0.42","0","1952.2910214745614","84"
"919","91","2637","0.5880000000000001","-2.6126691459406572","0.645","0","1430.8272253545158","129"
"920","91","2639","-0.8639999999999999","-11.147758262016566","0.355","0","1709.3591161949298","71"
"921","92","2689","2.1609999999999996","-1.0193388240413492","0.97","0","486.6806122703323","194"
"922","92","2735","2.265","-7.807148352917723","1","0","894.2640979757834","200"
"923","92","2696","2.304","1.6530749624891425","1","0","708.6263038781034","200"
"924","92","2718","1.5069999999999997","-10.408383435769107","0.845","0","1066.144022864508","169"
"925","92","2711","2.289","-6.151315757515215","1","0","2062.5876708905853","200"
"926","92","2690","2.2600000000000002","0.1725481223786658","0.99","0","661.6417619968172","198"
"927","92","2724","2.2009999999999996","-8.511826383728923","0.985","0","1611.1087254104668","197"
"932","93","15000","-13.7","-19.585679799588803","0.26","0","4278.4453092403","52"
"928","92","2737","1.463","-10.932555732204353","0.84","0","1329.2609387895354","168"
"929","92","2679","2.296","0.2706108231545925","0.995","0","417.1129796212548","199"
"930","92","2712","2.288","-1.7844104069841893","1","0","1166.0200757930565","200"
"931","93","7640","-6.6899999999999995","-16.617639006408915","0.19","0","2250.7840311379928","38"
"933","93","7357","-6.607","-17.544324233617633","0.15","0","2586.390997908275","30"
"934","93","2697","-2.097","-14.237075707960024","0.12","0","1321.7631946774318","24"
"935","93","12008","-9.808","-32.12694184759454","0.44","0","2840.695697274292","88"
"936","93","15000","-13.6","-43.462109299965306","0.28","0","2985.8699983861407","56"
"937","93","2706","-1.7309999999999999","-33.70163850786606","0.195","0","2401.81826317583","39"
"938","93","2696","-1.2210000000000003","-8.370932782399478","0.295","0","1597.8527138667364","59"
"939","93","8516","-7.341","-14.986179721857201","0.235","0","2718.7348931858096","47"
"940","93","2698","-0.44799999999999995","-12.020056808385764","0.45","0","1593.904304097756","90"
"941","94","15000","-13.65","-24.25099386561054","0.27","0","1704.1043105018105","54"
"942","94","5660","-4.4350000000000005","-13.578729149003058","0.245","0","1808.63599221226","49"
"943","94","5643","-4.743","-39.477938292230625","0.18","0","2666.2871240515683","36"
"945","94","5658","-4.383000000000001","-11.892526692756388","0.255","0","3404.752304482568","51"
"944","94","15000","-14.775","-22.107732729296075","0.045","0","4265.310373900418","9"
"946","94","5643","-3.918","-13.059968623801826","0.345","0","1040.1745933570871","69"
"947","94","5668","-3.6180000000000003","-8.80628710097405","0.41","0","1927.8649692099311","82"
"948","94","5719","-2.494","-7.672536317169188","0.645","0","848.5747906629881","129"
"949","94","13404","-11.504","-25.382509025675994","0.38","0","1778.0044097415246","76"
"950","94","15000","-12.7","-19.843167945287576","0.46","0","2843.321504194816","92"
"951","95","2649","0.851","-0.5839530318104442","0.7","0","197.5249400383522","140"
"952","95","2631","1.2190000000000003","0.8920525507243439","0.77","0","33.39458746882416","154"
"953","95","2630","1.4449999999999994","0.8290174035754648","0.815","0","47.91726913972198","163"
"954","95","2649","0.851","-1.6955004740783073","0.7","0","199.06313927768676","140"
"955","95","2657","1.4929999999999994","-1.0764038631781805","0.83","0","217.43282459881468","166"
"956","95","2677","-0.12700000000000022","-3.7632690337446815","0.71","1","473.7050950740556","142"
"957","95","2636","1.1139999999999999","0.7689541094782304","0.75","0","39.709966380109314","150"
"958","95","2625","1.2750000000000004","-1.0073458784554905","0.78","0","159.90230210805032","156"
"959","95","2631","1.0690000000000004","0.21834204520182265","0.74","0","60.222937295757546","148"
"960","95","2627","1.8479999999999999","0.9790883509971975","0.895","0","47.15712154313955","179"
"961","96","15000","-13.05","-18.588637421931185","0.39","0","3614.049787335644","78"
"962","96","15000","-11.8","-15.665036768627846","0.64","0","2559.0667470831904","128"
"964","96","3505","-1.23","-9.175363256559287","0.455","0","1441.9425526731284","91"
"963","96","15000","-12.5","-19.58405276986695","0.5","0","2713.7021393867835","100"
"966","96","15000","-14.525","-23.084902746860795","0.095","0","5188.778852964378","19"
"965","96","14809","-12.834","-34.47089387497074","0.395","0","4077.8133873763572","79"
"968","96","7038","-6.213","-59.25404453031611","0.165","0","3387.15846380662","33"
"972","97","15000","-12.1","-31.117997832746482","0.58","0","2925.7684421071544","116"
"967","96","12645","-9.87","-16.58093017587442","0.555","0","3079.4954059229262","111"
"969","96","15000","-12.6","-24.133010778988137","0.48","0","3986.9406291567607","96"
"970","96","13039","-11.088999999999999","-20.18996068497468","0.39","0","3051.076921179643","78"
"971","97","15000","-13.425","-20.835923954913937","0.315","0","2810.641299276617","63"
"973","97","15000","-13.125","-68.9263635432487","0.375","0","3937.7310235648206","75"
"977","97","15000","-14.025","-60.73541440121553","0.195","0","4105.596891279458","39"
"979","97","15000","-13.225","-83.76323292097251","0.355","0","4902.002405388117","71"
"974","97","15000","-12.55","-59.69051231761496","0.49","0","3901.047108410217","98"
"976","97","12457","-8.407","-26.530502553464157","0.81","0","2754.813570271553","162"
"975","97","15000","-11.225","-44.560858356869154","0.755","0","3091.428166191732","151"
"978","97","15000","-13.75","-93.76592078702227","0.25","0","4311.653009222304","50"
"981","98","2286","0.21399999999999997","-14.537373765354515","0.5","0","1659.4229014084738","100"
"980","97","15000","-12.675","-26.502604116803912","0.465","0","3702.2658503365487","93"
"982","98","2276","-0.3259999999999996","-8.631744592507278","0.39","0","1956.0260496216645","78"
"983","98","2276","0.9740000000000002","-7.868141314810645","0.65","0","1376.5872365499843","130"
"986","98","2294","-0.4690000000000001","-8.017480974754621","0.365","0","1321.1557919876273","73"
"987","98","2288","-1.1629999999999998","-7.078266548113515","0.225","0","2483.8956162723407","45"
"985","98","15000","-12.1","-18.228093796617834","0.58","0","1452.5476036789862","116"
"984","98","15000","-11.375","-17.361855220866325","0.725","0","2851.4225384341858","145"
"988","98","2280","0.39500000000000046","-8.654323224894895","0.535","0","1712.643473338283","107"
"989","98","2328","2.022","-2.4261622481469804","0.87","0","431.896917091434","174"
"991","99","3988","-2.363","-8.990874642026439","0.325","0","1044.8866638321715","65"
"990","98","15000","-13.2","-27.033223368409203","0.36","0","2244.550964490155","72"
"994","99","15000","-14.075","-18.703518038794225","0.185","0","3206.9501645980586","37"
"993","99","3998","-2.798","-33.19735131924424","0.24","0","2437.624240229834","48"
"992","99","6691","-5.066","-14.038836989579803","0.325","0","3014.4020859631814","65"
"995","99","3972","-3.147","-33.40272357528136","0.165","0","2497.935360744936","33"
"996","99","4018","-3.593","-10.07998020633392","0.085","0","2783.0872496072748","17"
"998","99","3967","-2.267","-7.1897613980846735","0.34","0","1454.1866208144029","68"
"997","99","15000","-14.525","-43.47890788740924","0.095","0","2691.30710557586","19"
"999","99","3968","-2.4930000000000003","-7.832688374361606","0.295","0","1430.752632647898","59"
"1000","99","3998","-2.023","-10.653660660588706","0.395","0","1208.8828779335813","79"
"1004","100","15000","-14.7","-22.932956617277625","0.06","0","3816.2851455911523","12"
"1001","100","2631","-2.456","-9.92865237746339","0.035","0","1513.4684440999813","7"
"1002","100","15000","-14.55","-36.8931863099471","0.09","0","2261.807753558235","18"
"1003","100","2634","-2.384","-9.976494248618595","0.05","0","1336.0936851332708","10"
"1005","100","2628","-1.6030000000000002","-10.862695088996443","0.205","0","1471.7982633073839","41"
"1006","100","2622","-0.9969999999999999","-8.25311765092027","0.325","0","931.2685837501824","65"
"1007","100","2612","-1.1870000000000003","-4.9167577320993185","0.285","0","1210.6499007392629","57"
"1009","100","4647","-4.272","-10.675010801519953","0.075","0","1587.1997626220714","15"
"1008","100","15000","-14.2","-43.02102475163103","0.16","0","2718.624032799455","32"
"1010","100","2633","-2.258","-13.26792385011758","0.075","0","1493.0011163703043","15"
"1011","101","4629","0.04600000000000115","-7.110442925629197","0.935","0","2631.454492850089","187"
"1012","101","4557","0.21799999999999908","-4.375079305496848","0.955","0","473.05623367476403","191"
"1014","101","4606","0.1689999999999996","-4.502949165493294","0.955","0","590.9072900096583","191"
"1013","101","15000","-10.2","-17.268702447574647","0.96","0","3769.9388866543486","192"
"1015","101","4483","0.4670000000000005","-11.559881742072191","0.99","0","929.6943953783173","198"
"1016","101","4494","0.4560000000000004","-4.468611326334845","0.99","0","991.5874949038139","198"
"1018","101","4622","0.30299999999999994","-13.524150180504702","0.985","0","1133.3239123528315","197"
"1017","101","4664","-0.3639999999999999","-13.682146734110443","0.86","0","1247.538400189067","172"
"1019","101","4545","0.40500000000000025","-3.007654270872937","0.99","0","473.6618988984252","198"
"1020","101","4577","0.2729999999999997","-3.4958402662476638","0.97","0","382.91432892432505","194"
"1025","102","15000","-12.95","-23.037446386330185","0.41","0","2814.1776058605315","82"
"1021","102","4084","-0.10899999999999954","-11.553836803998275","0.795","0","3131.303122583329","159"
"1023","102","4098","0.4770000000000003","-7.222015412135246","0.915","0","1072.9547426079055","183"
"1024","102","4073","-0.4480000000000004","-16.143539235698373","0.725","0","2177.041068260489","145"
"1026","102","4070","0.6799999999999997","-4.1216695964676475","0.95","0","740.5076168284963","190"
"1022","102","15000","-10.525","-21.143163364312613","0.895","0","3057.2130533220998","179"
"1027","102","7344","-3.069","-15.142445045107927","0.855","0","4110.96217551575","171"
"1028","102","4064","0.7610000000000001","-9.12536831613869","0.965","0","1258.8628717198287","193"
"1029","102","4067","0.258","-8.938522890200616","0.865","0","1223.3464077583067","173"
"1030","102","4071","0.15399999999999991","-5.724558128267681","0.845","0","2668.919824422388","169"
"1032","103","6451","-2.901","-12.274555627699439","0.71","0","1267.0849773986251","142"
"1031","103","6431","-4.856","-21.755102010202883","0.315","0","2053.8112300932357","63"
"1033","103","6444","-3.419","-14.164813252745487","0.605","0","1419.5976725518653","121"
"1034","103","6459","-1.734","-7.685327465275265","0.945","0","2291.5115604037073","189"
"1035","103","6466","-4.366","-18.516184545872576","0.42","0","1550.3033760898752","84"
"1036","103","15000","-12.4","-36.843327499249256","0.52","0","2887.364029839612","104"
"1037","103","6487","-1.662","-6.492366732369548","0.965","0","1097.3965538285174","193"
"1042","104","5800","-3.2249999999999996","-14.626570951487468","0.515","0","1665.4234855747354","103"
"1040","103","6454","-1.8289999999999997","-8.343115664493947","0.925","0","951.0935147561859","185"
"1041","104","9102","-8.627","-17.384347311267998","0.095","0","3153.9865281482016","19"
