"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 lhs"
"01/13/2019 11:40:40:573 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","[link-length] of fix-links"
"216","215","6571","-2.0709999999999997","-6.525878589137982","0.9","0","720.9440681720822","180","29.51803239877442","15.030753492605383","[144.18881363441645]"
"217","216","3056","1.194","-3.0255304368049503","0.85","0","2980.3484567385726","170","14.259646626587651","27.93565774146185","[596.0696913477145]"
"218","217","2163","2.062","-0.9886040508497902","0.845","0","525.9330982913493","169","13.758570752544795","16.747469755953098","[105.18661965826986]"
"219","218","2604","-2.604","-2.604","0","0","457.39808916713235","0","0","0","[91.47961783342647]"
"220","219","2838","1.137","-14.937797283574945","0.795","0","2063.3563450762226","159","92.25845206508929","68.4895207706601","[46.33621868414657]"
"221","220","5706","-7.381","-31.371858735091177","0.065","2","1790.0397623270053","13","223.2947077650643","16.613879585847386","[252.16781119160245]"
"222","221","2419","-2.419","-2.419","0","0","979.168721348538","0","0","0","[190.88150581452686]"
"224","223","3498","1.452","-4.271839677804688","0.99","0","530.8043827305203","198","33.301446264647396","23.936950513399477","[46.3610204609424]"
"223","222","20000","-20","-20","0","0","4344.67505678775","0","0","0","[868.93501135755]"
"227","226","4689","-4.514","-32.07041501137326","0.035","0","2337.7765934223903","7","247.8636143751558","27.70053573857673","[465.87115932330653]"
"226","225","11717","-11.717","-11.717","0","0","3188.822444406988","0","0","0","[546.1260123686715]"
"225","224","3007","-3.007","-3.007","0","0","430.1516094291502","0","0","0","[86.03032188583003]"
"228","227","3582","1.4180000000000001","-0.11544784925392726","1","0","108.03688498837589","200","9.5956577547496","5.73882073778968","[17.13862964169473]"
"229","228","4124","0.6260000000000003","-4.669250618661038","0.95","0","660.737112567193","190","26.908719747420253","26.043786439190104","[132.14742251343858]"
"234","233","20000","-18.575","-30.816607305945002","0.285","0","2734.1530684980435","57","64.94792728651838","57.46814577293162","[533.8977257746741]"
"230","229","5446","-1.271","-9.584888417115177","0.835","0","985.4495932908593","167","51.277186257322086","31.861697913829676","[197.08991865817185]"
"231","230","2229","-2.1790000000000003","-9.15692651584704","0.01","0","654.4051372952199","2","54.70718025726228","15.07208490120811","[130.881027459044]"
"232","231","3218","-3.168","-9.40655840229741","0.01","0","814.2565172066163","2","53.971774442197585","8.413809580776523","[43.41090892076794]"
"233","232","2467","2.533","1.7846707504437194","1","0","65.94396956602644","200","4.7093614271912845","2.77393106837152","[11.993065820807853]"
"235","234","3627","0.673","-11.16503405266826","0.86","0","1166.4423352864887","172","69.40864296410564","48.97169756257693","[19.994303528439804]"
"236","235","20000","-18.05","-30.182765266418926","0.39","0","1928.562886774794","78","66.08559720245552","55.242055461733685","[381.2527879713346]"
"238","237","4578","-4.578","-4.578","0","0","939.5213100812416","0","0","0","[164.57667115956843]"
"239","238","4723","-2.4979999999999998","-22.549818598537772","0.445","0","1335.379471619608","89","151.71552049304393","48.80266549233383","[191.42592281209576]"
"240","239","2484","-1.209","-62.873733645609434","0.255","0","3352.651558887865","51","338.41687158297594","278.2304648731183","[47.2893357126253]"
"237","236","6732","-3.457","-19.124799940550346","0.655","0","1959.9984585568327","131","93.2286295858266","63.44936981967685","[142.0489859392578]"
"243","242","20000","-22","-22","0","2","4581.74636049726","0","0","0","[716.7736120945538]"
"241","240","3483","1.4419999999999997","0.655496441784776","0.985","0","190.71647595839565","197","3.6508052049573667","4.214230377194873","[38.14329519167913]"
"242","241","2526","-3.526","-3.526","0","1","412.2264584793013","0","0","0","[82.44529169586026]"
"247","246","20000","-19","-32.28840113509183","0.2","0","2524.290412148335","40","83.653330795698","49.230680555220275","[504.8580824296669]"
"245","244","20000","-17.75","-26.265295202433606","0.45","0","1315.5835829352498","90","48.454307621303634","36.69864440303241","[237.6675075030234]"
"244","243","2243","1.557","-2.983214524321012","0.76","0","598.6437192590593","152","29.479558416851738","15.922586826358376","[119.72874385181184]"
"246","245","3878","1.1219999999999999","-11.291969102306357","1","0","767.4888285540959","200","78.51690921275744","45.622781810306144","[109.68058279908244]"
"249","248","4822","-4.297","-13.899942378387404","0.105","0","951.521659956606","21","93.9753038157997","2.0541199680743283","[186.862715805394]"
"250","249","2736","2.264","-1.9370007279621304","1","0","370.4805633382534","200","23.293805317658077","18.71620196196321","[73.01657812121883]"
"253","252","3042","1.1079999999999997","-11.306296296423273","0.83","0","1848.4839217529018","166","81.13680198076972","43.006160983463005","[366.6066946847978]"
"248","247","4530","-4.53","-4.53","0","0","1413.4983784258395","0","0","0","[55.598860367844544]"
"252","251","7692","-3.717","-13.330694193572237","0.795","0","1771.9693345295718","159","50.714690362799445","45.42225157292293","[354.39386690591436]"
"254","253","2931","-2.931","-2.931","0","0","3803.883488754066","0","0","0","[174.72882535773223]"
"255","254","20000","-18.65","-57.37992074019508","0.27","0","5125.315698609912","54","129.53412004287432","257.7650873590766","[770.1761979402332]"
"256","255","20000","-20","-20","0","0","3926.877219295572","0","0","0","[785.3754438591144]"
"258","257","3177","-4.152","-4.152","0.005","1","1036.9432319480838","1","0","0","[207.38864638961678]"
"259","258","2405","1.3200000000000003","-11.873273011951357","0.745","0","2096.5697120379136","149","76.13933652897136","55.793393590542216","[419.3139424075828]"
"260","259","5870","-5.795","-11.610940303693283","0.015","0","702.2068132640811","3","48.49681450230764","9.662588534625192","[21.272011130319]"
"261","260","2491","-2.491","-2.491","0","0","3521.198477552517","0","0","0","[704.2396955105035]"
"262","261","2345","-2.0700000000000003","-31.601588047464457","0.055","0","1889.6559751096709","11","280.95036865569625","14.365511818948228","[106.26360568871974]"
"263","262","3814","-2.289","-36.77451488046311","0.305","0","2668.964961568842","61","235.98303875820378","108.8721100464272","[43.49822259726306]"
"257","256","8423","-3.423","-6.038496392217703","1","0","186.32992863451105","200","13.277379809003998","12.87758411317303","[34.47097907472373]"
"264","263","3316","-1.541","-13.431742339821254","0.355","0","2125.503807577025","71","62.97272003772626","55.934703360486274","[421.2575948160979]"
"266","265","3002","-3.577","-6.944353881322532","0.085","1","207.15154976100226","17","31.74437671753165","1.9291620956936644","[41.43030995220045]"
"265","264","6222","-10.222000000000001","-10.222000000000001","0","4","323.17032371056797","0","0","0","[41.89653470502175]"
"267","266","3245","-2.02","-14.526240195894633","0.245","0","1874.2578863766385","49","72.61400284693178","52.44839911201454","[127.6862632721204]"
"269","268","2450","-0.025000000000000355","-2.963454474574441","0.485","0","206.7114472055749","97","19.603979379091644","9.780565366652759","[38.45614537550831]"
"268","267","8773","-10.472999999999999","-35.993724971456245","0.06","2","2859.8830065741813","12","159.97549135187776","95.23175836268469","[495.9876782210621]"
"251","250","20000","-20","-20","0","0","3077.38950858678","0","0","0","[497.0675594734442]"
"273","272","20000","-20","-20","0","0","4257.006819402079","0","0","0","[851.4013638804157]"
"270","269","4997","-0.9969999999999999","-1.1937374368902114","1","1","24.10491601654884","200","1.116583766337856","0.8507906025642608","[4.820983203309768]"
"274","273","3740","-1.44","-27.198314628137748","0.46","0","1181.0758806740114","92","179.49098493083207","78.09216135054535","[102.13383904742558]"
"275","274","3087","-3.087","-3.087","0","0","27.5178290055201","0","0","0","[4.0980246005731695]"
"271","270","4030","0.9699999999999998","-1.0754189777834169","1","0","171.2907851899654","200","12.005650563316864","8.448539214517305","[21.970560668186415]"
"276","275","7998","-2.998","-12.664304279407006","1","0","699.0683028104163","200","51.02537631806265","45.63766647600745","[121.0707676987363]"
"277","276","2819","1.6059999999999999","-4.763164883572095","0.885","0","1396.7873776967845","177","38.367210792224284","25.324438043496688","[267.2678697388287]"
"278","277","2991","-3.991","-3.991","0","1","481.5296125634038","0","0","0","[37.99999304251317]"
"279","278","20000","-20","-20","0","0","1459.1859345776813","0","0","0","[279.91493776456633]"
"272","271","3902","1.0979999999999999","0.1580009233890749","1","0","54.14961989272218","200","5.916308517356746","3.4836822487525025","[10.655138039767206]"
"280","279","3853","-5.678000000000001","-23.173221377493416","0.035","2","2187.3253457039395","7","126.5402487425749","48.41196503235925","[437.46506914078793]"
"281","280","3751","-1.4010000000000002","-4.554479993447643","0.47","0","256.1897655617621","94","18.51931664811881","13.015483286357618","[8.613842507228876]"
"282","281","7237","-7.1370000000000005","-13.145231270338964","0.02","0","3616.8268157950833","4","52.83290892815846","7.249403775231173","[707.8898676925162]"
"284","283","3796","1.2040000000000002","0.8235655532815109","1","0","29.852805539314346","200","2.557971129982783","1.2463733372021093","[1.8501261359746861]"
"283","282","5388","-1.863","-9.07354327006678","0.705","0","1231.412511724815","141","39.19201450801061","32.91341819265719","[246.28250234496298]"
"285","284","6208","-6.208","-6.208","0","0","1578.98635062952","0","0","0","[289.4639477714103]"
"286","285","9093","-9.993","-15.994050409511175","0.02","1","1113.526651144852","4","58.420882858848465","1.5896212362632816","[222.70533022897038]"
"287","286","5976","-5.976","-5.976","0","0","1302.0244013814254","0","0","0","[51.56969722909813]"
"288","287","3500","-3.5","-3.5","0","0","63.13669526131929","0","0","0","[12.627339052263858]"
"289","288","3617","-1.467","-64.46422244352277","0.43","0","3172.2770646992853","86","385.1812522082748","244.79097222695304","[121.58040916417218]"
"290","289","2292","2.583","-5.472434909901105","0.975","0","499.030747647513","195","43.86615944522396","36.688189653787084","[85.35063615120475]"
"292","291","4220","-2.045","-30.441941143425694","0.435","0","2801.1742043498098","87","150.81608578444374","133.15332564981313","[251.560101394517]"
"293","292","3344","1.6560000000000001","-1.615235205527307","1","0","328.8262101837016","200","18.213942329732838","14.49840972554021","[65.76524203674032]"
"295","294","2094","1.331","-8.119657501581969","0.885","1","533.7034764874253","177","61.798566716957794","32.70800829886185","[47.81979834946547]"
"291","290","10022","-12.597000000000001","-17.506191400897965","0.485","5","1597.4841949128381","97","32.443765483049944","16.648148525929695","[319.4968389825676]"
"299","298","20000","-20","-20","0","0","2619.308399159735","0","0","0","[523.8583467240353]"
"296","295","2558","-2.558","-2.558","0","0","210.3360023765883","0","0","0","[20.890029961251173]"
"297","296","6877","-6.877","-6.877","0","0","2808.6034208823467","0","0","0","[561.7206841764694]"
"298","297","3148","-2.1980000000000004","-16.93540701393601","0.19","0","1084.855547976719","38","106.82387258228403","40.55019755707606","[101.26644430937523]"
"294","293","6063","-1.0629999999999997","-5.505026123431203","1","0","666.0838476897628","200","25.490239997700552","18.930021236611502","[133.21676953795256]"
"300","299","2365","-1.54","-7.927633299882793","0.165","0","1748.1311327216813","33","34.124812517682926","29.751520481145008","[349.62622654433625]"
"301","0","2736","-0.6110000000000002","-50.11097426464765","0.425","0","2578.604163165356","85","298.01819009123363","196.98155255524273","[212.15776969245314]"
"302","1","2385","1.1150000000000002","-5.276128542054367","0.7","0","1290.8283336124396","140","27.499658358364474","36.411627062179186","[258.1656667224879]"
"303","2","3406","-3.406","-3.406","0","0","508.3735077040077","0","0","0","[20.289142413454655]"
"305","4","4334","-6.334","-6.334","0","2","3422.4241142709416","0","0","0","[684.4848228541883]"
"306","5","5524","-5.524","-5.524","0","0","2185.1053811783136","0","0","0","[90.77629484202552]"
"308","7","2167","-2.167","-2.167","0","0","661.5089957061293","0","0","0","[132.30179914122587]"
"304","3","2694","2.306","-4.469668222438927","1","0","1283.050086613865","200","42.69516627438956","25.061515949999745","[256.610017322773]"
"307","6","2213","-2.213","-2.213","0","0","126.24177880761997","0","0","0","[25.248355761523992]"
"309","8","2808","-0.258","-7.402408246243582","0.51","0","2136.9145642418125","102","38.775672414967566","32.668410047468235","[427.3829128483625]"
"310","9","10373","-7.872999999999999","-18.77215168001814","0.5","0","845.4353005138678","100","55.46655516740237","53.52496163277904","[169.08706010277356]"
"312","11","2458","-2.458","-2.458","0","0","1417.7060866691852","0","0","0","[64.49352390235873]"
"311","10","20000","-18.125","-22.517070864482598","0.375","0","2801.0094327881225","75","23.664916423451213","20.255792221374765","[560.2018865576244]"
"313","12","4718","-4.718","-4.718","0","0","2122.316295981313","0","0","0","[424.4632591962626]"
"315","14","6307","-9.307","-9.307","0","3","1447.5736498588153","0","0","0","[289.5147299717631]"
"316","15","2403","-2.403","-2.403","0","0","101.55324410573066","0","0","0","[20.31064882114613]"
"314","13","10171","-10.171","-10.171","0","0","20.193846439656127","0","0","0","[1.9041630726855154]"
"317","16","4927","-0.8769999999999989","-3.9771696318175733","0.81","0","1092.356733902343","162","17.62519655356722","13.376499764608523","[218.4713467804686]"
"318","17","4706","0.2939999999999996","-1.0937678890648392","1","0","357.39370570346887","200","8.678621912428142","5.199056978220247","[25.837862488256363]"
"320","19","2598","2.402","-7.5301065664466895","1","0","875.4237836526631","200","52.1895955723187","47.13147009214817","[61.05567298509731]"
"319","18","2448","-2.198","-8.101457412226337","0.05","0","1334.8163006177815","10","50.56138048424088","8.473193638022494","[266.9632601235563]"
"323","22","2582","-1.5319999999999998","-2.5396103579181117","0.21","0","1258.6576228997658","42","4.0980145726354245","5.978089006545694","[251.07552780181535]"
"324","23","5772","-8.522","-23.2801791528048","0.05","3","1635.0080243015852","10","106.62822760917706","40.95356391887091","[190.0260692201466]"
"322","21","4723","-4.723","-4.723","0","0","86.20066456805775","0","0","0","[17.24013291361155]"
"325","24","4637","-5.637","-5.637","0","1","923.9542655377425","0","0","0","[184.7908531075485]"
"326","25","2956","2.044","1.4310186294781917","1","0","365.34118542540824","200","4.040427262613902","2.089386442604181","[73.06823708508165]"
"327","26","3266","-3.266","-3.266","0","0","2443.527467871823","0","0","0","[488.7054935743646]"
"328","27","2305","-2.0050000000000003","-4.387856222109532","0.06","0","1514.7949675659695","12","16.27129204596579","7.557270175129525","[204.27426982870924]"
"321","20","8991","-3.9909999999999997","-5.2792565238870885","1","0","155.71021837204333","200","7.529263015434393","5.3533022234364935","[31.142043674408665]"
"330","29","3963","-3.013","-11.47142308788621","0.19","0","610.5772514983864","38","57.40013237734353","27.18409850151857","[35.46777316443401]"
"329","28","4801","-4.801","-4.801","0","0","1696.9969220932287","0","0","0","[339.39938441864575]"
"331","30","6987","-6.987","-6.987","0","0","1828.262210991391","0","0","0","[365.6524421982782]"
"332","31","7731","-4.0809999999999995","-7.422896000411948","0.93","1","1041.53397052714","186","18.909851889131847","14.509108114987653","[208.30679410542797]"
"333","32","2212","-2.212","-2.212","0","0","680.989934212413","0","0","0","[30.322908395106097]"
"334","33","10472","-9.247","-25.197655771260084","0.245","0","4470.481779435714","49","111.73617516317523","47.77038254942561","[192.14170702590184]"
"335","34","2483","-2.483","-2.483","0","0","1293.4527848374823","0","0","0","[250.76713100237018]"
"336","35","3357","1.0179999999999998","-7.143875229257984","0.875","0","758.0124085926684","175","57.50351268737047","24.11523960520937","[140.49029668976752]"
"337","36","3726","-3.726","-3.726","0","0","1236.5951051900452","0","0","0","[247.31902103800903]"
